Pcode_Ad_4,Pcode_Ad_3,Pcode_Ad_2,Pcode_Ad_1,Type_Name,Objectid,Codec,Number,Admin1_Nam,Admin2_Nam,Admin3_Nam,Admin4_Nam,Lon_X,Lat_Y
MLI00300412059,MLI00300412,MLI003004,MLI003,Village,9770,36067826,8247,SIKASSO,YANFOLILA,WASSOULOU BALLE,Belela,-8.310125,11.141125
MLI00300412060,MLI00300412,MLI003004,MLI003,Village,9771,36067859,8248,SIKASSO,YANFOLILA,WASSOULOU BALLE,Sodala,-8.133049,11.336834
MLI00300412061,MLI00300412,MLI003004,MLI003,Village,9772,36067892,8249,SIKASSO,YANFOLILA,WASSOULOU BALLE,Solona,-8.231847,11.131654
MLI00300412062,MLI00300412,MLI003004,MLI003,Village,9773,36067892,8250,SIKASSO,YANFOLILA,WASSOULOU BALLE,Diarala,-8.253666,11.119553
MLI00300412063,MLI00300412,MLI003004,MLI003,Village,9774,36067892,8251,SIKASSO,YANFOLILA,WASSOULOU BALLE,Kobadjou,-8.269566,11.123683
MLI00300412064,MLI00300412,MLI003004,MLI003,Village,9775,36067892,8252,SIKASSO,YANFOLILA,WASSOULOU BALLE,Kokoyoni Ou Diaderiba,-8.273916,11.108422
MLI00300412065,MLI00300412,MLI003004,MLI003,Village,9776,36067892,8253,SIKASSO,YANFOLILA,WASSOULOU BALLE,Niarako,-8.287586,11.096091
MLI00300412066,MLI00300412,MLI003004,MLI003,Village,9777,36067925,8254,SIKASSO,YANFOLILA,WASSOULOU BALLE,Tieoulena,-7.954423,11.126914
MLI00300412067,MLI00300412,MLI003004,MLI003,Village,9778,36067958,8255,SIKASSO,YANFOLILA,WASSOULOU BALLE,Yanfolila,-8.158708,11.175549
MLI00300412068,MLI00300412,MLI003004,MLI003,Village,9779,36067958,8256,SIKASSO,YANFOLILA,WASSOULOU BALLE,Amadou-bougouda,-8.149379,11.155047
MLI00300412069,MLI00300412,MLI003004,MLI003,Village,9780,36067958,8257,SIKASSO,YANFOLILA,WASSOULOU BALLE,Faraba,-8.149098,11.153476
MLI00300412070,MLI00300412,MLI003004,MLI003,Village,9781,36067958,8258,SIKASSO,YANFOLILA,WASSOULOU BALLE,Foubadan,-8.196607,11.138355
MLI00300412071,MLI00300412,MLI003004,MLI003,Village,9782,36067958,8259,SIKASSO,YANFOLILA,WASSOULOU BALLE,Hadje-bougou Ou Sogou,-8.192998,11.194310
MLI00300412072,MLI00300412,MLI003004,MLI003,Village,9783,36067958,8260,SIKASSO,YANFOLILA,WASSOULOU BALLE,Kartabougou,-8.119189,11.209372
MLI00300412073,MLI00300412,MLI003004,MLI003,Village,9784,36067958,8261,SIKASSO,YANFOLILA,WASSOULOU BALLE,Keyeguela,-8.119989,11.156547
MLI00300412074,MLI00300412,MLI003004,MLI003,Village,9785,36067958,8262,SIKASSO,YANFOLILA,WASSOULOU BALLE,Samakela,-8.079980,11.112393
MLI00300400000,MLI00300412,MLI003004,MLI003,Chef-lieu Cercle,153,,8263,SIKASSO,YANFOLILA,WASSOULOU BALLE,Yanfolila,-8.152222,11.174725
MLI00300413001,MLI00300413,MLI003004,MLI003,Village,9786,36073001,8264,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Bandiougoufara,-8.354854,11.216522
MLI00300413002,MLI00300413,MLI003004,MLI003,Village,9787,36073125,8265,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Bougoudale,-8.454072,11.253706
MLI00300413003,MLI00300413,MLI003004,MLI003,Village,9788,36073249,8266,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Donsosso,-8.357974,11.155437
MLI00300413004,MLI00300413,MLI003004,MLI003,Village,9789,36073373,8267,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Fougatie,-8.368074,11.126404
MLI00300413005,MLI00300413,MLI003004,MLI003,Village,9790,36073373,8268,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Banantoumou,-8.377414,11.159237
MLI00300413006,MLI00300413,MLI003004,MLI003,Village,9791,36073373,8269,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Diandougou,-8.344464,11.068508
MLI00300413007,MLI00300413,MLI003004,MLI003,Village,9792,36073373,8270,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Kalifakorola,-8.388103,11.089820
MLI00300413008,MLI00300413,MLI003004,MLI003,Village,9793,36073373,8271,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Manako,-8.343684,11.090660
MLI00300413009,MLI00300413,MLI003004,MLI003,Village,9794,36073373,8272,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Moussaoulena,-8.408743,11.074029
MLI00300413010,MLI00300413,MLI003004,MLI003,Village,9795,36073497,8273,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Kegneba,-8.433293,11.271257
MLI00300413011,MLI00300413,MLI003004,MLI003,Village,9796,36073497,8274,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Boulon,-8.417283,11.262377
MLI00300413012,MLI00300413,MLI003004,MLI003,Village,9797,36073621,8275,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Komana,-8.457782,11.219272
MLI00300413013,MLI00300413,MLI003004,MLI003,Village,9798,36073745,8276,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Leba,-8.467442,11.260246
MLI00300413014,MLI00300413,MLI003004,MLI003,Village,9799,36073869,8277,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Soloba,-8.467312,11.176848
MLI00300413000,MLI00300413,MLI003004,MLI003,Chef-lieu Commune,562,,8278,SIKASSO,YANFOLILA,YALLANKORO SOLOBA,Soloba,-8.441361,11.226270
MLI00300501001,MLI00300501,MLI003005,MLI003,Village,8962,35001001,8279,SIKASSO,KOUTIALA,DIEDOUGOU,Kossourouna,-6.018634,12.353484
MLI00300501002,MLI00300501,MLI003005,MLI003,Village,8963,35001001,8280,SIKASSO,KOUTIALA,DIEDOUGOU,Balemwere,-6.031694,12.352164
MLI00300501003,MLI00300501,MLI003005,MLI003,Village,8964,35001250,8281,SIKASSO,KOUTIALA,DIEDOUGOU,Kouo,-6.059714,12.370636
MLI00300501004,MLI00300501,MLI003005,MLI003,Village,8965,35001250,8282,SIKASSO,KOUTIALA,DIEDOUGOU,Djekobougouba,-6.039484,12.363015
MLI00300501005,MLI00300501,MLI003005,MLI003,Village,8966,35001499,8283,SIKASSO,KOUTIALA,DIEDOUGOU,Massabala,-6.028394,12.385657
MLI00300501006,MLI00300501,MLI003005,MLI003,Village,8967,35001499,8284,SIKASSO,KOUTIALA,DIEDOUGOU,N'golodjebougou,-6.044464,12.449293
MLI00300501007,MLI00300501,MLI003005,MLI003,Village,8968,35001748,8285,SIKASSO,KOUTIALA,DIEDOUGOU,Touloumina,-6.061523,12.351184
MLI00400205000,MLI00400205,MLI004002,MLI002,Chef-lieu Commune,592,,8286,SEGOU,SEGOU,DIEDOUGOU,Yolo,-5.631004,13.635058
MLI00300501000,MLI00300501,MLI003005,MLI003,Chef-lieu Commune,690,,8287,SIKASSO,KOUTIALA,DIEDOUGOU,Kouo,-6.059714,12.370636
MLI00300502001,MLI00300502,MLI003005,MLI003,Village,8969,35003001,8288,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Bouba,-5.497285,11.952206
MLI00300502002,MLI00300502,MLI003005,MLI003,Village,8970,35003100,8289,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Bougouro,-5.434386,11.927174
MLI00300502003,MLI00300502,MLI003005,MLI003,Village,8971,35003199,8290,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Kema,-5.441386,11.877209
MLI00300502004,MLI00300502,MLI003005,MLI003,Village,8972,35003298,8291,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Kende,-5.380127,11.927454
MLI00300502005,MLI00300502,MLI003005,MLI003,Village,8973,35003397,8292,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Kesso,-5.351378,11.922284
MLI00300502006,MLI00300502,MLI003005,MLI003,Village,8974,35003496,8293,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Loikina,-5.364057,11.920364
MLI00300502007,MLI00300502,MLI003005,MLI003,Village,8975,35003595,8294,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Mizonso,-5.301749,11.875079
MLI00300502008,MLI00300502,MLI003005,MLI003,Village,8976,35003595,8295,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Mizonso Ii,-5.299299,11.889931
MLI00300502009,MLI00300502,MLI003005,MLI003,Village,8977,35003694,8296,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Sina,-5.319878,11.922744
MLI00300502010,MLI00300502,MLI003005,MLI003,Village,8978,35003793,8297,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Tiere,-5.406286,11.896041
MLI00300502011,MLI00300502,MLI003005,MLI003,Village,8979,35003793,8298,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Nionzonbougou,-5.356687,11.877719
MLI00300502012,MLI00300502,MLI003005,MLI003,Village,8980,35003892,8299,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Zeguesso,-5.454566,11.973219
MLI00300502000,MLI00300502,MLI003005,MLI003,Chef-lieu Commune,156,,8300,SIKASSO,KOUTIALA,DIOURADOUGOU KAFO,Tiere,-5.406286,11.896041
MLI00300503001,MLI00300503,MLI003005,MLI003,Village,8981,35005001,8301,SIKASSO,KOUTIALA,FAGUI,Bougouro,-5.767180,12.302740
MLI00300503002,MLI00300503,MLI003005,MLI003,Village,8982,35005112,8302,SIKASSO,KOUTIALA,FAGUI,Gouembougou,-5.795059,12.240454
MLI00300503003,MLI00300503,MLI003005,MLI003,Village,8983,35005223,8303,SIKASSO,KOUTIALA,FAGUI,Kadoubala,-5.729890,12.314701
MLI00300503004,MLI00300503,MLI003005,MLI003,Village,8984,35005334,8304,SIKASSO,KOUTIALA,FAGUI,Keleni,-5.784279,12.217831
MLI00300503005,MLI00300503,MLI003005,MLI003,Village,8985,35005445,8305,SIKASSO,KOUTIALA,FAGUI,Nampala,-5.776969,12.101420
MLI00300503006,MLI00300503,MLI003005,MLI003,Village,8986,35005556,8306,SIKASSO,KOUTIALA,FAGUI,Namporpela,-5.730890,12.096780
MLI00300503007,MLI00300503,MLI003005,MLI003,Village,8987,35005667,8307,SIKASSO,KOUTIALA,FAGUI,Semesso,-5.765659,12.207981
MLI00300503008,MLI00300503,MLI003005,MLI003,Village,8988,35005778,8308,SIKASSO,KOUTIALA,FAGUI,Torola,-5.703691,12.279567
MLI00300503009,MLI00300503,MLI003005,MLI003,Village,8989,35005889,8309,SIKASSO,KOUTIALA,FAGUI,Ziena,-5.692981,12.207111
MLI00300503010,MLI00300503,MLI003005,MLI003,Village,8990,35005889,8310,SIKASSO,KOUTIALA,FAGUI,Chaka  Seydou,-5.709401,12.333143
MLI00300503011,MLI00300503,MLI003005,MLI003,Village,8991,35005889,8311,SIKASSO,KOUTIALA,FAGUI,Dasseni,-5.715091,12.294479
MLI00300503012,MLI00300503,MLI003005,MLI003,Village,8992,35005889,8312,SIKASSO,KOUTIALA,FAGUI,Fassirebougou,-5.686671,12.225102
MLI00300503013,MLI00300503,MLI003005,MLI003,Village,8993,35005889,8313,SIKASSO,KOUTIALA,FAGUI,Filadougou,-5.727730,12.310900
MLI00300503014,MLI00300503,MLI003005,MLI003,Village,8994,35005889,8314,SIKASSO,KOUTIALA,FAGUI,Sombre,-5.693221,12.235533
MLI00300503000,MLI00300503,MLI003005,MLI003,Chef-lieu Commune,528,,8315,SIKASSO,KOUTIALA,FAGUI,Ziena,-5.692500,12.210000
MLI00300504001,MLI00300504,MLI003005,MLI003,Village,8995,35007001,8316,SIKASSO,KOUTIALA,FAKOLO,Koro N'tossoni,-5.579264,12.647473
MLI00300504002,MLI00300504,MLI003005,MLI003,Village,8996,35007167,8317,SIKASSO,KOUTIALA,FAKOLO,Niessoumana,-5.608523,12.577126
MLI00300504003,MLI00300504,MLI003005,MLI003,Village,8997,35007333,8318,SIKASSO,KOUTIALA,FAKOLO,N'gania,-5.511315,12.644383
MLI00300504004,MLI00300504,MLI003005,MLI003,Village,8998,35007333,8319,SIKASSO,KOUTIALA,FAKOLO,Sitono,-5.519995,12.653334
MLI00300504005,MLI00300504,MLI003005,MLI003,Village,8999,35007499,8320,SIKASSO,KOUTIALA,FAKOLO,Wadiala,-5.574624,12.622931
MLI00300504006,MLI00300504,MLI003005,MLI003,Village,9000,35007665,8321,SIKASSO,KOUTIALA,FAKOLO,Zamblala,-5.543855,12.592358
MLI00300504007,MLI00300504,MLI003005,MLI003,Village,9001,35007831,8322,SIKASSO,KOUTIALA,FAKOLO,Zansoni,-5.570024,12.605989
MLI00300504008,MLI00300504,MLI003005,MLI003,Village,9002,35007831,8323,SIKASSO,KOUTIALA,FAKOLO,Sobala,-5.563344,12.601379
MLI00300504000,MLI00300504,MLI003005,MLI003,Chef-lieu Commune,541,,8324,SIKASSO,KOUTIALA,FAKOLO,Zansoni,-5.569445,12.608889
MLI00300505001,MLI00300505,MLI003005,MLI003,Village,9003,35009001,8325,SIKASSO,KOUTIALA,GOUADJI KAO,Kaola,-5.128143,12.543024
MLI00300505002,MLI00300505,MLI003005,MLI003,Village,9004,35009001,8326,SIKASSO,KOUTIALA,GOUADJI KAO,Bougouda,-5.126873,12.548854
MLI00300505003,MLI00300505,MLI003005,MLI003,Village,9005,35009200,8327,SIKASSO,KOUTIALA,GOUADJI KAO,Kassiola,-5.194952,12.476277
MLI00300505004,MLI00300505,MLI003005,MLI003,Village,9006,35009200,8328,SIKASSO,KOUTIALA,GOUADJI KAO,Galogo,-5.188792,12.472487
MLI00300505005,MLI00300505,MLI003005,MLI003,Village,9007,35009200,8329,SIKASSO,KOUTIALA,GOUADJI KAO,Katiere,-5.164932,12.462666
MLI00300505006,MLI00300505,MLI003005,MLI003,Village,9008,35009399,8330,SIKASSO,KOUTIALA,GOUADJI KAO,N'togonasso,-5.164183,12.596709
MLI00300505007,MLI00300505,MLI003005,MLI003,Village,9009,35009399,8331,SIKASSO,KOUTIALA,GOUADJI KAO,Faraga,-5.179952,12.539923
MLI00300505008,MLI00300505,MLI003005,MLI003,Village,9010,35009399,8332,SIKASSO,KOUTIALA,GOUADJI KAO,Kologo,-5.157173,12.528412
MLI00300505009,MLI00300505,MLI003005,MLI003,Village,9011,35009399,8333,SIKASSO,KOUTIALA,GOUADJI KAO,Npewo,-5.180142,12.566566
MLI00300505010,MLI00300505,MLI003005,MLI003,Village,9012,35009399,8334,SIKASSO,KOUTIALA,GOUADJI KAO,Tiontieko,-5.156313,12.534883
MLI00300505011,MLI00300505,MLI003005,MLI003,Village,9013,35009598,8335,SIKASSO,KOUTIALA,GOUADJI KAO,Pokosso,-5.153253,12.498109
MLI00300505012,MLI00300505,MLI003005,MLI003,Village,9014,35009598,8336,SIKASSO,KOUTIALA,GOUADJI KAO,Faissigue,-5.162582,12.511421
MLI00300505013,MLI00300505,MLI003005,MLI003,Village,9015,35009598,8337,SIKASSO,KOUTIALA,GOUADJI KAO,Fariegue,-5.119773,12.519761
MLI00300505014,MLI00300505,MLI003005,MLI003,Village,9016,35009598,8338,SIKASSO,KOUTIALA,GOUADJI KAO,Hamidou Goita,-5.160362,12.492559
MLI00300505015,MLI00300505,MLI003005,MLI003,Village,9017,35009598,8339,SIKASSO,KOUTIALA,GOUADJI KAO,Korogo,-5.158502,12.507670
MLI00300505016,MLI00300505,MLI003005,MLI003,Village,9018,35009598,8340,SIKASSO,KOUTIALA,GOUADJI KAO,Zankan,-5.133833,12.462006
MLI00300505017,MLI00300505,MLI003005,MLI003,Village,9019,35009797,8341,SIKASSO,KOUTIALA,GOUADJI KAO,Sassila,-5.172842,12.448585
MLI00300505018,MLI00300505,MLI003005,MLI003,Village,9020,35009797,8342,SIKASSO,KOUTIALA,GOUADJI KAO,Koursanga,-5.174012,12.457595
MLI00300505000,MLI00300505,MLI003005,MLI003,Chef-lieu Commune,542,,8343,SIKASSO,KOUTIALA,GOUADJI KAO,N'Tagonasso,-5.163611,12.599722
MLI00300506001,MLI00300506,MLI003005,MLI003,Village,9021,35011001,8344,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Filima,-5.426906,11.982799
MLI00300506002,MLI00300506,MLI003005,MLI003,Village,9022,35011167,8345,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Gouan,-5.386787,11.973859
MLI00300506003,MLI00300506,MLI003005,MLI003,Village,9023,35011333,8346,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Kougnou,-5.227730,11.904922
MLI00300506004,MLI00300506,MLI003005,MLI003,Village,9024,35011499,8347,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Sanguela,-5.288049,11.998521
MLI00300506005,MLI00300506,MLI003005,MLI003,Village,9025,35011665,8348,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Sao,-5.412316,11.942966
MLI00300506006,MLI00300506,MLI003005,MLI003,Village,9026,35011831,8349,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Watarla,-5.377457,12.016203
MLI00300506007,MLI00300506,MLI003005,MLI003,Village,9027,35011831,8350,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Issouf,-5.401347,12.040145
MLI00300506008,MLI00300506,MLI003005,MLI003,Village,9028,35011831,8351,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Koni,-5.386307,12.035195
MLI00300506009,MLI00300506,MLI003005,MLI003,Village,9029,35011831,8352,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Mamourou,-5.384287,12.038635
MLI00300506010,MLI00300506,MLI003005,MLI003,Village,9030,35011831,8353,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Siaka Diarra,-5.346728,11.999781
MLI00300506011,MLI00300506,MLI003005,MLI003,Village,9031,35011831,8354,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Zanga,-5.403877,12.040325
MLI00300506000,MLI00300506,MLI003005,MLI003,Chef-lieu Commune,674,,8355,SIKASSO,KOUTIALA,GOUDIE SOUGOUNA,Sanguela,-5.288049,11.998521
MLI00300507001,MLI00300507,MLI003005,MLI003,Village,9032,35013001,8356,SIKASSO,KOUTIALA,KAFO FABOLI,Bougoula,-5.997395,12.690067
MLI00300507002,MLI00300507,MLI003005,MLI003,Village,9033,35013100,8357,SIKASSO,KOUTIALA,KAFO FABOLI,Denguena,-5.916477,12.718369
MLI00300507003,MLI00300507,MLI003005,MLI003,Village,9034,35013100,8358,SIKASSO,KOUTIALA,KAFO FABOLI,Denguinabougou,-5.926127,12.736991
MLI00300507004,MLI00300507,MLI003005,MLI003,Village,9035,35013199,8359,SIKASSO,KOUTIALA,KAFO FABOLI,Gouele,-5.905697,12.691287
MLI00300507005,MLI00300507,MLI003005,MLI003,Village,9036,35013199,8360,SIKASSO,KOUTIALA,KAFO FABOLI,Famoussasso,-5.898257,12.682856
MLI00300507006,MLI00300507,MLI003005,MLI003,Village,9037,35013298,8361,SIKASSO,KOUTIALA,KAFO FABOLI,Mamarila,-5.882748,12.681056
MLI00300507007,MLI00300507,MLI003005,MLI003,Village,9038,35013397,8362,SIKASSO,KOUTIALA,KAFO FABOLI,N'tobougou,-5.951586,12.748962
MLI00300507008,MLI00300507,MLI003005,MLI003,Village,9039,35013496,8363,SIKASSO,KOUTIALA,KAFO FABOLI,N'tola,-5.939846,12.693907
MLI00300507009,MLI00300507,MLI003005,MLI003,Village,9040,35013595,8364,SIKASSO,KOUTIALA,KAFO FABOLI,Peguena,-5.901177,12.677335
MLI00300507010,MLI00300507,MLI003005,MLI003,Village,9041,35013694,8365,SIKASSO,KOUTIALA,KAFO FABOLI,Togoba,-6.013095,12.738231
MLI00300507011,MLI00300507,MLI003005,MLI003,Village,9042,35013694,8366,SIKASSO,KOUTIALA,KAFO FABOLI,Faranina,-6.020585,12.769614
MLI00300507012,MLI00300507,MLI003005,MLI003,Village,9043,35013694,8367,SIKASSO,KOUTIALA,KAFO FABOLI,Golamadala,-6.041324,12.712039
MLI00300507013,MLI00300507,MLI003005,MLI003,Village,9044,35013694,8368,SIKASSO,KOUTIALA,KAFO FABOLI,N'doumabougou,-6.074104,12.722149
MLI00300507014,MLI00300507,MLI003005,MLI003,Village,9045,35013694,8369,SIKASSO,KOUTIALA,KAFO FABOLI,Niombougou,-6.046674,12.764074
MLI00300507015,MLI00300507,MLI003005,MLI003,Village,9046,35013694,8370,SIKASSO,KOUTIALA,KAFO FABOLI,Tokounko,-5.968146,12.742152
MLI00300507016,MLI00300507,MLI003005,MLI003,Village,9047,35013793,8371,SIKASSO,KOUTIALA,KAFO FABOLI,Yafola,-5.892857,12.650473
MLI00300507017,MLI00300507,MLI003005,MLI003,Village,9048,35013793,8372,SIKASSO,KOUTIALA,KAFO FABOLI,Dagomabougou,-5.890597,12.610359
MLI00300507018,MLI00300507,MLI003005,MLI003,Village,9049,35013793,8373,SIKASSO,KOUTIALA,KAFO FABOLI,Dogognie,-5.853128,12.638982
MLI00300507019,MLI00300507,MLI003005,MLI003,Village,9050,35013793,8374,SIKASSO,KOUTIALA,KAFO FABOLI,Gonina,-5.923257,12.625791
MLI00300507020,MLI00300507,MLI003005,MLI003,Village,9051,35013793,8375,SIKASSO,KOUTIALA,KAFO FABOLI,M'pedougou,-5.868038,12.612969
MLI00300507021,MLI00300507,MLI003005,MLI003,Village,9052,35013793,8376,SIKASSO,KOUTIALA,KAFO FABOLI,M'pegola,-5.883568,12.635191
MLI00300507022,MLI00300507,MLI003005,MLI003,Village,9053,35013892,8377,SIKASSO,KOUTIALA,KAFO FABOLI,Zantierla,-5.894867,12.709959
MLI00300507000,MLI00300507,MLI003005,MLI003,Chef-lieu Commune,675,,8378,SIKASSO,KOUTIALA,KAFO FABOLI,Peguena,-5.901177,12.677336
MLI00300508001,MLI00300508,MLI003005,MLI003,Village,9054,35015001,8379,SIKASSO,KOUTIALA,KAPALA,Chikoloma,-5.431956,12.216712
MLI00300508002,MLI00300508,MLI003005,MLI003,Village,9055,35015001,8380,SIKASSO,KOUTIALA,KAPALA,Tienigana,-5.432406,12.211641
MLI00300508003,MLI00300508,MLI003005,MLI003,Village,9056,35015250,8381,SIKASSO,KOUTIALA,KAPALA,Kapala,-5.457886,12.209331
MLI00300508004,MLI00300508,MLI003005,MLI003,Village,9057,35015250,8382,SIKASSO,KOUTIALA,KAPALA,Brokosso,-5.447476,12.211101
MLI00300508005,MLI00300508,MLI003005,MLI003,Village,9058,35015250,8383,SIKASSO,KOUTIALA,KAPALA,Konisso,-5.457646,12.208201
MLI00300508006,MLI00300508,MLI003005,MLI003,Village,9059,35015250,8384,SIKASSO,KOUTIALA,KAPALA,N'trola,-5.433646,12.211281
MLI00300508007,MLI00300508,MLI003005,MLI003,Village,9060,35015250,8385,SIKASSO,KOUTIALA,KAPALA,Oumar Dembele,-5.488725,12.197030
MLI00300508008,MLI00300508,MLI003005,MLI003,Village,9061,35015499,8386,SIKASSO,KOUTIALA,KAPALA,Sadiola,-5.457556,12.096340
MLI00300508009,MLI00300508,MLI003005,MLI003,Village,9062,35015499,8387,SIKASSO,KOUTIALA,KAPALA,Ha,-5.471465,12.084759
MLI00300508010,MLI00300508,MLI003005,MLI003,Village,9063,35015499,8388,SIKASSO,KOUTIALA,KAPALA,N'golobougou,-5.477975,12.076808
MLI00300508011,MLI00300508,MLI003005,MLI003,Village,9064,35015748,8389,SIKASSO,KOUTIALA,KAPALA,Womo,-5.423116,12.146735
MLI00300508012,MLI00300508,MLI003005,MLI003,Village,9065,35015748,8390,SIKASSO,KOUTIALA,KAPALA,Bakary,-5.415717,12.153746
MLI00300508000,MLI00300508,MLI003005,MLI003,Chef-lieu Commune,676,,8391,SIKASSO,KOUTIALA,KAPALA,Kapala,-5.457886,12.209331
MLI00300509001,MLI00300509,MLI003005,MLI003,Village,9066,35017001,8392,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Karagouana Malle,-5.762080,12.564215
MLI00300509002,MLI00300509,MLI003005,MLI003,Village,9067,35017200,8393,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Karagouana Peulh,-5.761340,12.569645
MLI00300509003,MLI00300509,MLI003005,MLI003,Village,9068,35017399,8394,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Kola,-5.799529,12.595578
MLI00300509004,MLI00300509,MLI003005,MLI003,Village,9069,35017598,8395,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Ouariniamana,-5.887507,12.570315
MLI00300509005,MLI00300509,MLI003005,MLI003,Village,9070,35017797,8396,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Yogorasso,-5.839528,12.580546
MLI00300509000,MLI00300509,MLI003005,MLI003,Chef-lieu Commune,543,,8397,SIKASSO,KOUTIALA,KARANGOUANA MALLE,Karagouana Malle,-5.761944,12.566389
MLI00300510001,MLI00300510,MLI003005,MLI003,Village,9071,35019001,8398,SIKASSO,KOUTIALA,KOLONIGUE,Farakoro,-5.336238,12.215212
MLI00300510002,MLI00300510,MLI003005,MLI003,Village,9072,35019001,8399,SIKASSO,KOUTIALA,KOLONIGUE,Chie (alou),-5.306899,12.223453
MLI00300510003,MLI00300510,MLI003005,MLI003,Village,9073,35019001,8400,SIKASSO,KOUTIALA,KOLONIGUE,Gorongo,-5.357108,12.215782
MLI00300510004,MLI00300510,MLI003005,MLI003,Village,9074,35019001,8401,SIKASSO,KOUTIALA,KOLONIGUE,Kagonsigui,-5.332378,12.245065
MLI00300510005,MLI00300510,MLI003005,MLI003,Village,9075,35019100,8402,SIKASSO,KOUTIALA,KOLONIGUE,Faraoula,-5.362278,12.113552
MLI00300510006,MLI00300510,MLI003005,MLI003,Village,9076,35019199,8403,SIKASSO,KOUTIALA,KOLONIGUE,Molobala,-5.328278,12.171448
MLI00300510007,MLI00300510,MLI003005,MLI003,Village,9077,35019199,8404,SIKASSO,KOUTIALA,KOLONIGUE,Dogome,-5.278919,12.147945
MLI00300510008,MLI00300510,MLI003005,MLI003,Village,9078,35019199,8405,SIKASSO,KOUTIALA,KOLONIGUE,Douwaka,-5.292379,12.175438
MLI00300510009,MLI00300510,MLI003005,MLI003,Village,9079,35019298,8406,SIKASSO,KOUTIALA,KOLONIGUE,Mperesso,-5.342148,12.277018
MLI00300510010,MLI00300510,MLI003005,MLI003,Village,9080,35019397,8407,SIKASSO,KOUTIALA,KOLONIGUE,N'tosso,-5.395537,12.115612
MLI00300510011,MLI00300510,MLI003005,MLI003,Village,9081,35019496,8408,SIKASSO,KOUTIALA,KOLONIGUE,Sogo,-5.359738,12.054376
MLI00300510012,MLI00300510,MLI003005,MLI003,Village,9082,35019496,8409,SIKASSO,KOUTIALA,KOLONIGUE,Tagouala,-5.347578,12.058737
MLI00300510013,MLI00300510,MLI003005,MLI003,Village,9083,35019595,8410,SIKASSO,KOUTIALA,KOLONIGUE,Soukourani,-5.404777,12.182899
MLI00300510014,MLI00300510,MLI003005,MLI003,Village,9084,35019694,8411,SIKASSO,KOUTIALA,KOLONIGUE,Soungoulasso,-5.241530,12.126944
MLI00300510015,MLI00300510,MLI003005,MLI003,Village,9085,35019694,8412,SIKASSO,KOUTIALA,KOLONIGUE,Dogome,-5.271770,12.138185
MLI00300510016,MLI00300510,MLI003005,MLI003,Village,9086,35019694,8413,SIKASSO,KOUTIALA,KOLONIGUE,Foulawere,-5.252530,12.129834
MLI00300510017,MLI00300510,MLI003005,MLI003,Village,9087,35019793,8414,SIKASSO,KOUTIALA,KOLONIGUE,Soussoula,-5.381977,12.167237
MLI00300510018,MLI00300510,MLI003005,MLI003,Village,9088,35019892,8415,SIKASSO,KOUTIALA,KOLONIGUE,Tarasso,-5.312319,12.106521
